experiment,dataset,subject,split,source_session,target_session,n_source,n_target_adapt,n_target_test,dimension,ot_seconds,split_score_avg,split_score_mean_unweighted,effective_support_avg,effective_support_mean_unweighted,active_support_mean,monge_defect,intrinsic_mismatch_over_monge_defect,intrinsic_tangent_discrepancy,intrinsic_iterations_tangent_init_mean,intrinsic_converged_tangent_init_fraction,label_agnostic_ot,method,plan_fit_energy,excess_energy,normalized_excess,target_mismatch,mismatch_seconds,hadamard_gap_rhs,hadamard_gap_ratio_rhs_over_lhs,accuracy,balanced_accuracy,macro_f1,class_prototype_alignment,source_file,source_dir,beta,dispersion,seed,n_target,intrinsic_iterations_source_init_mean,intrinsic_converged_source_init_fraction,alpha,cap_radius,tangent_defined_fraction,intrinsic_iterations_mean,intrinsic_converged_fraction
sphere,,,,,,32,,,,2.784098000003723,0.6666666666666667,0.6666666666666667,3.00000000000005,3.00000000000005,3.0,0.0002285887332838,,,,,,map,0.0004908968909629,0.000262308157679,1.1475113139251512,0.0003534376814009,0.0001544590049888,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.15,1.0,2.34375,1.0
sphere,,,,,,32,,,,2.784098000003723,0.6666666666666667,0.6666666666666667,3.00000000000005,3.00000000000005,3.0,0.0002285887332838,,,,,,ambient,0.0002285887340807,7.968684848265463e-13,3.486035699917477e-09,0.0002084781700791,0.0002212920080637,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.15,1.0,2.34375,1.0
sphere,,,,,,32,,,,2.784098000003723,0.6666666666666667,0.6666666666666667,3.00000000000005,3.00000000000005,3.0,0.0002285887332838,,,,,,identity,0.1264929271535398,0.1262643384202559,552.3646621001506,0.1264929271535398,0.0003015830006916,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.15,1.0,2.34375,1.0
sphere,,,,,,32,,,,0.0003169580013491,0.6666666666666667,0.6666666666666667,3.000000000000039,3.000000000000039,3.0,0.0012293570239129,,0.0,,,,intrinsic,0.0012293570239129,0.0,0.0,0.0011462007636151,0.0002002499968511,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.35,1.0,2.8125,1.0
sphere,,,,,,32,,,,0.0003169580013491,0.6666666666666667,0.6666666666666667,3.000000000000039,3.000000000000039,3.0,0.0012293570239129,,1.268399066454917e-07,,,,tangent,0.0012294203594403,6.33355274662871e-08,5.1519230162037506e-05,0.0011454929461191,0.0001906669931486,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.35,1.0,2.8125,1.0
sphere,,,,,,32,,,,0.0003169580013491,0.6666666666666667,0.6666666666666667,3.000000000000039,3.000000000000039,3.0,0.0012293570239129,,,,,,map,0.0023808580090852,0.0011515009851723,0.9366693017356356,0.001682663324946,0.000140582997119,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.35,1.0,2.8125,1.0
sphere,,,,,,32,,,,0.0003169580013491,0.6666666666666667,0.6666666666666667,3.000000000000039,3.000000000000039,3.0,0.0012293570239129,,,,,,ambient,0.0012293571459623,1.2204939337824572e-10,9.92790466920463e-08,0.0011461851043165,0.0001231669884873,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.35,1.0,2.8125,1.0
sphere,,,,,,32,,,,0.0003169580013491,0.6666666666666667,0.6666666666666667,3.000000000000039,3.000000000000039,3.0,0.0012293570239129,,,,,,identity,0.1289669787830884,0.1277376217591755,103.90604134883424,0.1289669787830884,0.0002633749973028,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,0.5,0.35,1.0,2.8125,1.0
sphere,,,,,,32,,,,0.0003505829954519,0.6666666666666667,0.6666666666666667,3.000000000000064,3.000000000000064,3.0,0.0001885971976889,,0.0,,,,intrinsic,0.0001885971976889,0.0,0.0,0.0001864716508861,0.0001789999951142,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,1.2,0.15,1.0,2.4375,1.0
sphere,,,,,,32,,,,0.0003505829954519,0.6666666666666667,0.6666666666666667,3.000000000000064,3.000000000000064,3.0,0.0001885971976889,,1.5113159495659635e-08,,,,tangent,0.0001886047529845,7.555295653211351e-09,4.006048735503528e-05,0.0001864826226059,0.0001885829988168,,,,,,,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/sphere_seed2,,,2.0,96.0,,,1.2,0.15,1.0,2.4375,1.0
