a,split_score,effective_support,active_support,row,V_i,d_intrinsic_tangent_sq,subject,split,source_label,source_file,source_dir,beta,dispersion,seed,tangent_defined,alpha,cap_radius
0.015625,0.6666666666666667,3.000000000000159,3,0,1.1490574536763458,0.0034336526761889,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,1,0.9737401754932616,0.002366320011963,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,2,1.0113234763399257,0.0019826779040691,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000035,3,3,0.9280053703886116,0.0021488644629028,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.00000000000007,3,4,1.0247553137696808,0.0025737634415739,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000202,3,5,0.7778432081248942,0.0014264312894913,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000058,3,6,0.9261609961888486,0.0019174674214318,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,7,1.0742320831624266,0.0021951347191042,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,8,1.406917865343052,0.0046901026368788,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000246,3,9,1.077866819733354,0.0033268279863306,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,10,1.318009771117132,0.0065840119721946,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000002354,3,11,0.6487350921585786,0.000917344203643,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,12,0.8310799290505927,0.001401663166521,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,13,0.8802901680468038,0.0019203253202775,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001914,3,14,0.7722970898907923,0.0015002467504736,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000125,3,15,0.8295776254407266,0.0016708780097292,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000159,3,16,1.094359049137461,0.0024977509716876,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000047,3,17,0.8791143550256473,0.0016647151262026,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,18,0.8796418575570123,0.0017493475725472,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,19,0.9411900331204538,0.002563677629532,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000202,3,20,0.8120505108049432,0.0014026120401264,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,21,0.8959267014425204,0.0025582044331531,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,22,1.0368378591737448,0.0022744212706049,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000047,3,23,0.8860232995987776,0.0021774730775255,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,24,1.0121642219879718,0.0036864848026248,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,25,0.8049960014016101,0.0015073728302136,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666649,2.9999999999999996,3,26,1.390471184484008,0.0057369185258738,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,27,0.867124936000773,0.0013890305348117,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,28,0.935942520847967,0.0022821728702841,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,29,1.0160151152285113,0.0040456638468278,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,30,1.0047900126041724,0.0022692836114362,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,31,0.7360233522508549,0.0011034567232484,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,32,0.8745178214138944,0.0028197986495499,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000503,3,33,0.7748461965232094,0.0010465501463226,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,34,1.055682148195765,0.0019989358850741,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,35,0.997150588032742,0.0034575352783611,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,36,0.9569262193074736,0.0032031551231287,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,37,1.2007495365653202,0.0031438514794123,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001807,3,38,0.90848903481405,0.0016097685116759,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000355,3,39,1.4943999439993687,0.0087399269435441,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001914,3,40,0.9211962595934088,0.0029631665230155,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000482,3,41,0.9333724546210452,0.0023218698320587,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000004925,3,42,0.8257546669589939,0.0018934087950542,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001257,3,43,0.8763964860164128,0.0029690995952147,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,44,1.237867173654994,0.0036332454761658,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,45,0.947568454256491,0.0017652302466667,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,46,0.92489202157027,0.0026185983829405,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,47,1.2859831739793226,0.003351518209336,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,48,1.229937249772493,0.0042478488076154,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,49,0.9228699720520044,0.0017851651920585,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,50,0.9011509542172168,0.0030600390055193,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,51,1.150701738378695,0.0050409056253298,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,52,0.943622948907995,0.0023157629796258,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000524,3,53,0.906226236219282,0.001968627965206,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000355,3,54,1.4629622132654752,0.0055442085138335,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,55,0.9701905891161988,0.002914748880714,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000697,3,56,1.0154012988976466,0.0035747487265013,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001807,3,57,1.269130747661398,0.0045852111205217,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001914,3,58,0.8842735264933792,0.001572214777036,5.0,0.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000001035,3,59,0.7513688072596424,0.0012528683754756,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,60,0.746937760626649,0.0014292370594907,5.0,0.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,61,1.4025983919912224,0.0086121438747568,5.0,0.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,62,1.1559620555312895,0.0027109740976055,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000081,3,63,1.0184664083522328,0.0022627951111048,5.0,0.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,0,0.8426718966621697,0.0028458432579029,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,1,1.6058417147943025,0.0090482599312746,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,2,1.479959878376595,0.0143362218531351,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,3,0.9902633900738492,0.0017583581604999,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,4,0.8535524768102465,0.0020314265015815,5.0,1.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,5,0.9446704736330284,0.0019288563527024,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000915,3,6,0.8710345959736113,0.0015930818416171,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000147,3,7,1.321601741973569,0.0046391545358663,5.0,1.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,8,0.8617389404863928,0.0018915130732052,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,9,1.115120235886658,0.0024537787257653,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,10,0.7956018253968402,0.0016781519509307,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000047,3,11,0.8531041767453118,0.0016496321203983,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,12,0.9121573743211944,0.001461859282955,5.0,1.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000137,3,13,1.336637304030865,0.0074604801338013,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,14,0.9033469893002716,0.0018429023855632,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000439,3,15,0.8570207745985656,0.001912569965289,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000103,3,16,1.3638942166035508,0.0086705368945567,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,2.9999999999999996,3,17,1.058650608015327,0.00325022925199,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,18,1.3754886126862442,0.0037999267061626,5.0,1.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,19,0.7859076487463369,0.0017653965662346,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000355,3,20,1.2883921082193863,0.0039911895677146,5.0,1.0,left_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,21,0.8470166366803653,0.0014680824764637,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666647,3.0000000000000004,3,22,0.9314563651286142,0.0021406238040134,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,23,0.9721406914135912,0.0024313680352419,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,24,0.8037641869154027,0.0016542827863705,5.0,1.0,feet,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,25,0.951877028071469,0.0016741836773195,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000124,3,26,0.8389341967574938,0.001692051776666,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.000000000000047,3,27,1.2885783626431724,0.0029289841755132,5.0,1.0,tongue,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000235,3,28,1.6223281879155451,0.0074013602024058,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
0.015625,0.6666666666666667,3.0000000000000115,3,29,0.8872207058889334,0.0017348100736584,5.0,1.0,right_hand,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5/row_metrics.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject5,,,,,,
